id,artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,song_popularity,artist_popularity,genres,year
3sJyQFUyVbBf20Y0gV80VU,Jafar,"You're Only Second Rate - From ""The Return of Jafar"" / Soundtrack Version",0.516,0.474,0.442,0.0,0.294,-15.785,0.458,179.57,0.742,11,0,32,2,unknown,1996
2WqjMBIYCvoUTRJsqoGp2e,Gilbert Gottfried,I'm Looking Out For Me (The Return Of Jafar),0.727,0.626,0.431,2.4e-06,0.195,-15.052,0.0844,82.873,0.516,9,0,35,21,comedy,1996
7AJFGKNC5iwB7lJlwRLaVV,Mark Watters,Wedding/Attack Of The Forty Thieves,0.757,0.195,0.231,0.582,0.11,-18.409,0.044,81.828,0.154,0,1,12,18,unknown,1996
5NmAocmWnDEdJILTpltwyw,Mark Watters,The Oracle,0.887,0.141,0.111,0.525,0.336,-22.952,0.0365,82.777,0.0487,1,1,18,18,unknown,1996
00FjRu5wKkgDfiHognphYv,Mark Watters,Magic Carpet/Parting The Seas,0.835,0.127,0.212,0.822,0.337,-19.743,0.035,87.384,0.135,2,0,18,18,unknown,1996
2pH4YLLyXGQGhsb8W7bB5c,Mark Watters,Genie And Jasmine/Cassim Leaves,0.739,0.168,0.0297,0.862,0.0563,-27.97,0.0433,76.185,0.0641,2,0,28,18,unknown,1996
7JpEsToUoiz9PzJwfhpvhU,Mark Watters,Alley Talk/Guards Chase Aladdin,0.675,0.225,0.0945,0.708,0.216,-25.383,0.0496,172.198,0.125,0,1,14,17,unknown,1996
3MC5kL23prAkiY0AyCieEt,Carl Johnson,Dark Mountain/The Challenge,0.611,0.258,0.385,0.762,0.152,-18.778,0.114,151.252,0.277,7,0,12,28,unknown,1996
0A797gTShZtnE3UHiez499,Mark Watters,Aladdin And Cassim Escape,0.838,0.125,0.0612,0.909,0.11,-22.522,0.037,77.911,0.0446,7,1,14,18,unknown,1996
3vGiPUXKesP8lcVaibd5Dq,Carl Johnson,The Hand Of Midas,0.825,0.24,0.175,0.544,0.0938,-21.46,0.0384,78.311,0.0384,0,1,19,28,unknown,1996
6D1EQVCPdcEfqAUdCPKv4N,Mark Watters,End Credits (Aladdin And The King Of Thieves),0.835,0.234,0.269,0.269,0.146,-17.116,0.0347,41.222,0.456,2,1,24,18,unknown,1996
0CKmN3Wwk8W4zjU0pqq2cv,Bruce Adler,Arabian Nights,0.689,0.507,0.197,0.0,0.214,-15.568,0.0406,128.946,0.497,9,0,61,44,movie_tunes,1992
0dQKabsoT9ojccQgVhLmHN,Alan Menken,Legend Of The Lamp,0.597,0.558,0.22,0.0,0.395,-21.56,0.459,123.172,0.503,7,0,41,61,"broadway, movie_tunes, orchestral_soundtrack",1992
4wN8Ov3kPZdkJ8XcYxYUGz,Brad Kane,One Jump Ahead,0.426,0.561,0.325,0.0,0.742,-16.437,0.122,123.672,0.693,7,1,60,55,movie_tunes,1992
4Y8ffsPwnVRkFEUqxkQAyz,Alan Menken,Street Urchins,0.956,0.303,0.0338,0.571,0.285,-23.122,0.0387,113.631,0.0514,11,1,40,61,"broadway, movie_tunes, orchestral_soundtrack",1992
6LNdgw2RMWQLrlGUzcUO4z,Brad Kane,One Jump Ahead (Reprise),0.965,0.258,0.0427,0.00493,0.133,-19.641,0.0387,114.52,0.162,10,1,44,55,movie_tunes,1992
30J2aUXkTp9vsGWH3tegca,Alan Menken,To Be Free,0.954,0.239,0.0608,0.0547,0.127,-22.689,0.0359,80.458,0.0646,0,1,40,61,"broadway, movie_tunes, orchestral_soundtrack",1992
5VIfacsWytkcgr7aTt8Tql,Lea Salonga,A Whole New World,0.846,0.341,0.229,2.81e-06,0.101,-15.795,0.0344,126.852,0.131,0,1,57,60,"movie_tunes, tagalog_worship",1992
4Tc4lxmV36PiWH8dXoWnuo,Alan Menken,Jafar's Hour,0.892,0.272,0.16,0.835,0.385,-16.477,0.032,97.915,0.1,5,0,39,61,"broadway, movie_tunes, orchestral_soundtrack",1992
5BEItY9of9nR4zj51JO0jU,Jonathan Freeman,Prince Ali (Reprise),0.859,0.454,0.395,0.0,0.671,-14.572,0.0778,107.724,0.533,0,0,47,34,movie_tunes,1992
08d0SqyajLBFI8OE58DPdu,Alan Menken,The Ends Of The Earth,0.92,0.153,0.218,0.578,0.104,-18.855,0.0487,72.875,0.31,7,0,36,61,"broadway, movie_tunes, orchestral_soundtrack",1992
4lS2803hVm5ZvKp4bzKIF0,Alan Menken,The Kiss,0.88,0.123,0.0635,0.892,0.0688,-26.859,0.0426,85.939,0.101,5,1,41,61,"broadway, movie_tunes, orchestral_soundtrack",1992
1J821hrJFNDrO0N9GrrCCU,Alan Menken,On A Dark Night,0.936,0.108,0.0543,0.695,0.109,-18.349,0.037,79.177,0.048,2,0,34,61,"broadway, movie_tunes, orchestral_soundtrack",1992
002PgfoyfrOGiKch4EW8Wm,Alan Menken,Jasmine Runs Away,0.985,0.182,0.0334,0.561,0.114,-31.46,0.0474,80.816,0.0683,8,1,33,61,"broadway, movie_tunes, orchestral_soundtrack",1992
2HrJiUANXc5PK8DYmPgMBT,Alan Menken,Marketplace,0.826,0.382,0.0394,0.0742,0.268,-24.124,0.0347,142.667,0.123,0,1,34,61,"broadway, movie_tunes, orchestral_soundtrack",1992
6cO4FuA9q6ebHG6g0SsNQT,Alan Menken,The Cave Of Wonders,0.898,0.164,0.195,0.689,0.245,-16.88,0.0385,75.041,0.056,7,0,32,61,"broadway, movie_tunes, orchestral_soundtrack",1992
2a9gyXlZybrvVwnN7RidBV,Alan Menken,Aladdin's World,0.959,0.147,0.0327,0.165,0.118,-27.175,0.037,82.217,0.317,5,1,32,61,"broadway, movie_tunes, orchestral_soundtrack",1992
31FAFM8svp5TubhyYfxl9g,Alan Menken,The Battle,0.885,0.242,0.211,0.722,0.111,-16.009,0.0298,88.822,0.112,7,0,30,61,"broadway, movie_tunes, orchestral_soundtrack",1992
58MfY2ldjq25ei7fRRWLae,Alan Menken,Happy End In Agrabah,0.923,0.128,0.124,0.706,0.311,-17.275,0.04,83.263,0.104,5,1,30,61,"broadway, movie_tunes, orchestral_soundtrack",1992
4biuE0gvdD3GpAryIdgVx8,Peabo Bryson,A Whole New World (Aladdin's Theme),0.582,0.52,0.403,0.0,0.134,-6.87,0.0275,107.938,0.132,2,1,39,60,quiet_storm,1997
72tTw8m30ofHkXdYFndjHo,Charlton Heston,Long Ago...,0.734,0.489,0.335,0.0,0.445,-14.059,0.472,135.164,0.845,8,1,0,25,unknown,1997
0I8mZRtlFGOqZayJbEAdxL,Cheryl Freeman,The Gospel Truth I / Main Titles - Hercules,0.336,0.472,0.579,0.000163,0.209,-10.424,0.15,157.998,0.518,11,1,0,59,movie_tunes,1997
05E73gk08h7ECa4RjvcYwB,Roz Ryan,The Gospel Truth II,0.729,0.249,0.3,7.83e-06,0.142,-14.117,0.0508,79.901,0.223,1,0,0,56,movie_tunes,1997
6LyD807jlIw2cAb17JCm9k,Cheryl Freeman,The Gospel Truth III,0.823,0.359,0.375,0.0,0.122,-14.052,0.0432,148.972,0.243,11,0,0,59,movie_tunes,1997
2rm72l5pjfby1cWvPMUojI,Roger Bart,"Go the Distance - From ""Hercules""/Soundtrack",0.88,0.218,0.124,0.00159,0.0845,-17.112,0.0326,86.614,0.172,9,1,0,50,movie_tunes,1997
5F9TNWwCeMZAFJdMzKhGe5,Various Artists,Zeus Todopoderoso,0.933,0.21,0.161,0.881,0.339,-20.251,0.0362,100.153,0.104,0,1,0,0,unknown,1997
2yF4lb1IPNNlDXv4BWmVOt,Roger Bart,Go the Distance (Reprise),0.812,0.281,0.456,0.000409,0.0566,-9.478,0.0354,114.409,0.527,0,1,0,50,movie_tunes,1997
6O0BuobS0C8fe9NOPXdyZX,Danny DeVito,One Last Hope,0.604,0.455,0.434,0.0,0.35,-12.936,0.464,198.965,0.591,7,1,0,32,movie_tunes,1997
4InER8nvZnn3nt56anVVNO,Chorus - Hercules,Zero To Hero,0.46,0.471,0.832,0.0,0.0821,-7.717,0.274,164.863,0.665,0,1,0,52,movie_tunes,1997
1HSJMLtNeDryJN76Tu5Ahf,Lillias White,I Won't Say (I'm in Love),0.247,0.686,0.467,0.0,0.172,-10.218,0.042,121.075,0.441,0,1,50,59,movie_tunes,1997
6FWfjQDaC1PyKoKo2s5MN5,Cheryl Freeman,A Star Is Born,0.402,0.69,0.819,2.26e-05,0.377,-6.112,0.0647,117.485,0.748,0,1,0,59,movie_tunes,1997
3hS5RCp5EE1wUiiE7f8dM1,Michael Bolton,Go the Distance,0.399,0.363,0.435,0.0,0.219,-8.141,0.0307,125.892,0.148,2,1,58,64,soft_rock,1997
0tll8bK3dI5vXQSdIf1v8y,Various Artists,La Gran Aceituna,0.861,0.612,0.326,0.494,0.0706,-15.806,0.0364,118.246,0.267,4,1,0,0,unknown,1997
5WZ9WgwWPlPNt5FNFAFvkd,Various Artists,La Profecia,0.948,0.239,0.398,0.922,0.145,-12.073,0.0333,59.317,0.038,0,0,0,0,unknown,1997
2fiOTWA6HpLYljgcqo9KfY,Various Artists,Destrucción Del Agora,0.893,0.296,0.295,0.664,0.239,-18.079,0.0475,71.045,0.0843,9,1,0,0,unknown,1997
5TdQLujjzaB5Bs7H6GeHQm,Various Artists,La Isla De Fil,0.942,0.242,0.108,0.498,0.157,-19.082,0.041,109.635,0.0468,9,1,0,0,unknown,1997
4u7LAet18regd0bu8iyJeT,Alan Menken,Rodeo,0.907,0.471,0.357,0.0266,0.305,-12.57,0.0494,49.055,0.371,2,1,0,61,"broadway, movie_tunes, orchestral_soundtrack",1997
6JEUlf5cS6Mao4ZXFdilv2,Various Artists,Hablando Del Rey De Tebas,0.903,0.381,0.062,0.653,0.155,-19.143,0.0391,118.55,0.0991,7,1,0,0,unknown,1997
0lh8XzynsFFffEf8GI22lE,Various Artists,The Batalla Con La Hidra,0.839,0.242,0.311,0.535,0.107,-13.902,0.0375,101.088,0.0752,5,1,0,0,unknown,1997
1OkdPo7U61GS697VFzmXTI,Various Artists,El Jardín De Meg,0.966,0.106,0.0938,0.726,0.11,-22.179,0.0464,85.471,0.0489,0,1,0,0,unknown,1997
2TTowtkpNc8WmefVBc2W29,Various Artists,La Villa De Hércules,0.98,0.473,0.149,0.929,0.358,-20.531,0.0675,151.071,0.439,9,1,0,0,unknown,1997
3E0x3O89ERTpDDEjc7O9U1,Various Artists,El Más Mentecato,0.984,0.118,0.176,0.0813,0.173,-22.061,0.0503,167.24,0.0765,9,0,0,0,unknown,1997
6GlvX6mQG9TFfMNuMMXi9A,Various Artists,Cortando La Hebra,0.888,0.35,0.226,0.71,0.229,-13.533,0.0336,63.591,0.0751,11,0,0,0,unknown,1997
6IQx3htcnC8BdAYVUsIzjw,Roz Ryan,A True Hero / A Star Is Born,0.826,0.136,0.297,0.537,0.363,-11.411,0.0426,52.516,0.0827,7,1,0,56,movie_tunes,1997
5WKxcFnCO244tMnVElhFuk,Mary Costa,"An Unusual Prince/Once Upon A Dream - From ""Sleeping Beauty""/Soundtrack Version",0.972,0.238,0.247,0.00585,0.116,-15.981,0.0362,84.458,0.208,5,1,40,38,movie_tunes,1996
501SIhW9HgQODkAmrhp5zJ,The Octopus Project,Snow Tip Cap Mountain,0.969,0.466,0.159,0.905,0.117,-11.44,0.0418,169.686,0.268,8,1,21,28,nintendocore,2007
2SJMm1mWgcy3pj2gMfwRiQ,The Octopus Project,Truck,0.0211,0.186,0.868,0.208,0.0852,-7.649,0.0588,95.0,0.322,9,1,23,28,nintendocore,2007
4HlWk0lVYpbC2ztSA7nveK,The Octopus Project,Bees Bein' Strugglin',0.0117,0.503,0.951,0.862,0.187,-6.86,0.0683,122.582,0.331,7,1,12,28,nintendocore,2007
4xwoa2JvoOtAlSOdrQVw40,The Octopus Project,An Evening with Rthrtha,0.0345,0.422,0.744,0.793,0.142,-9.352,0.0458,106.992,0.161,0,1,9,28,nintendocore,2007
1gEZEUNmUjj0uJsE15qQxZ,The Octopus Project,Black Blizzard/Red Umbrella,0.748,0.561,0.639,0.8,0.117,-11.164,0.0362,75.008,0.689,0,1,10,28,nintendocore,2007
1vaZfGdZhsoR1IYXGktDCn,The Octopus Project,Upmann,0.114,0.443,0.849,0.973,0.147,-9.25,0.0457,71.373,0.374,8,1,13,28,nintendocore,2007
4qpq8AX6XEaQLJvgPsbztB,The Octopus Project,Mmaj,0.145,0.84,0.613,0.029,0.0653,-10.68,0.0713,129.989,0.197,10,0,9,28,nintendocore,2007
1QpUZ5yZzOr1HYBs7nt2DU,The Octopus Project,I Saw the Bright Shinies,0.598,0.633,0.7,0.608,0.134,-12.278,0.0444,117.984,0.207,5,0,27,28,nintendocore,2007
4lUufWNXgdgJsFl5FCpUjQ,The Octopus Project,Ghost Moves,0.00122,0.116,0.801,0.94,0.107,-8.775,0.0931,158.181,0.19,7,1,8,28,nintendocore,2007
1HvA9cxsU1Wdv9ROW6gBM3,The Octopus Project,Vanishing Lessons,0.0248,0.449,0.763,0.881,0.631,-9.039,0.0378,109.693,0.39,0,1,8,28,nintendocore,2007
2IlL8ph6EbsEi8HOoyEWQF,The Octopus Project,Exploding Snowhorse,0.022,0.455,0.747,0.728,0.295,-9.164,0.0487,138.125,0.128,10,1,7,28,nintendocore,2007
3sbqLKpvorPRqKzJJ19ZZK,The Octopus Project,Loud Murmuring,0.0713,0.621,0.671,0.957,0.109,-10.283,0.0364,120.005,0.561,5,1,8,28,nintendocore,2007
18bq32DoxgOLSoWW00L029,The Octopus Project,Queen,0.912,0.62,0.481,0.00246,0.108,-12.044,0.0307,97.332,0.269,7,1,7,28,nintendocore,2007
50LUayIoyHCMT3IYHdoIUO,The Octopus Project,Spiracle,0.303,0.198,0.802,0.751,0.088,-6.688,0.0591,73.03,0.149,7,0,0,28,nintendocore,2006
6SGCuXA6JcJfeqFCHRl6CN,The Octopus Project,Marshmallow Window,0.455,0.549,0.819,0.683,0.251,-5.652,0.057,103.604,0.37,10,0,0,28,nintendocore,2006
3RjTS80WoMLmy7QDQlVjo0,The Octopus Project,"It Hurts to Shoot Lazers from Your Fingers, But It's Necessary",0.0,0.0,0.175,0.999,0.0,-9.538,0.0,0.0,0.0,11,1,0,28,nintendocore,2006
16J9mdZAQOjcBPSTjkfV1F,The Octopus Project,Lollipopsichord,0.00133,0.431,0.898,0.201,0.171,-2.518,0.092,125.726,0.665,9,0,0,28,nintendocore,2006
1OYWlGjzKl3IPJEWr0zjQD,The Octopus Project,Elq Milq,0.567,0.561,0.724,0.905,0.102,-7.671,0.0269,119.963,0.153,10,1,0,28,nintendocore,2006
37i0ZCqSTN8wReTmhomxnB,The Octopus Project,All the Friends You Can Eat,0.26,0.36,0.939,1.13e-05,0.25,-3.733,0.0735,128.049,0.191,4,1,0,28,nintendocore,2006
6YjSzglY5Ah97FS2ERmQ0K,The Octopus Project,Copying Soup Onto Sexy Birdy,0.832,0.873,0.565,0.96,0.113,-13.915,0.0682,88.013,0.966,6,1,0,28,nintendocore,2006
52atZArQ7K8oCQzYEv7YW1,The Octopus Project,Psychic Swelling,0.00274,0.374,0.914,0.79,0.127,-3.636,0.0531,104.119,0.372,1,1,0,28,nintendocore,2006
1McBNvjKAwFUCE5xoEdXxA,The Octopus Project,Lemon Lime Face,0.832,0.317,0.601,0.767,0.24,-4.355,0.0794,99.64,0.634,8,1,0,28,nintendocore,2006
2hHwyZ6yQO5l4PDupAPu17,The Octopus Project,Helium Tea,0.945,0.283,0.109,0.989,0.111,-14.823,0.0412,63.965,0.544,9,0,0,28,nintendocore,2006
6sAYglztS3ZdbwTLdd23F2,The Octopus Project,Beds,0.981,0.622,0.609,0.91,0.202,-8.615,0.0299,129.793,0.638,7,1,0,28,nintendocore,2006
2MMwW5Saz4R0NiTFIdOjqW,The Octopus Project,Runite Castles,0.301,0.374,0.534,0.892,0.0913,-6.669,0.047,149.916,0.265,5,1,0,28,nintendocore,2006
7eTTy7ZkiiqqlA3xUP5VMM,The Octopus Project,Tony Face,0.689,0.175,0.468,0.816,0.0994,-9.61,0.041,147.353,0.081,5,0,0,28,nintendocore,2006
5HSs48PwXeVLptLEJAxCDp,The Octopus Project,Royal Firecracker Teeth,0.611,0.427,0.939,0.959,0.122,-3.407,0.0791,108.896,0.0614,6,0,0,28,nintendocore,2006
1D0w91Py3GRS6OHbQDpzDE,The Octopus Project,Foxy and the Weight of the World,0.348,0.077,0.159,0.9,0.073,-14.796,0.0455,177.169,0.037,0,1,0,28,nintendocore,2006
49ZCrnH09OPQfy0JAFYJwS,Black Moth Super Rainbow,Windshield Smasher,0.274,0.567,0.587,0.000949,0.123,-4.739,0.0319,148.046,0.633,10,1,0,46,"chillwave, experimental_pop, noise_pop",2012
6BskIiOgoHR7zvZ0pvYnY8,Black Moth Super Rainbow,The Dark Forest Joggers,0.691,0.352,0.845,0.879,0.176,-4.113,0.129,144.29,0.384,1,1,0,46,"chillwave, experimental_pop, noise_pop",2011
0qN8cB9d6esHuqjErKDrfv,Black Moth Super Rainbow,We Are the Pagans,0.214,0.446,0.789,0.0007,0.176,-2.984,0.0289,81.431,0.618,6,0,0,46,"chillwave, experimental_pop, noise_pop",2011
1BDGxgDOjjFbX6012oAj1l,Black Moth Super Rainbow,All the Friends You Can Eat (Original),0.457,0.512,0.924,0.937,0.815,-2.903,0.0684,128.022,0.587,1,0,0,46,"chillwave, experimental_pop, noise_pop",2011
4PfmgV8iao0iq4PMiueeNE,Black Moth Super Rainbow,Happy Melted City,0.847,0.452,0.806,0.701,0.381,-6.285,0.0372,100.068,0.573,1,0,0,46,"chillwave, experimental_pop, noise_pop",2011
08RIreNwkBWvZH7hyZclca,Black Moth Super Rainbow,Another Place,0.968,0.591,0.411,0.959,0.106,-13.772,0.0398,87.347,0.323,1,1,0,46,"chillwave, experimental_pop, noise_pop",2011
6GguhgFkTXMexUyWrhWohy,Black Moth Super Rainbow,Twin Of Myself (Original),0.189,0.481,0.844,0.121,0.0668,-5.195,0.0395,137.307,0.598,0,0,0,46,"chillwave, experimental_pop, noise_pop",2011
0pMsXU8cburydeH1HSaIga,Black Moth Super Rainbow,Moody Day,0.991,0.562,0.616,0.851,0.12,-9.608,0.0427,124.971,0.432,7,0,0,46,"chillwave, experimental_pop, noise_pop",2011
4eUKYcFTt9laG3tArjNq19,Black Moth Super Rainbow,Changing You All,0.995,0.427,0.552,0.946,0.231,-8.48,0.0297,138.567,0.0958,5,1,0,46,"chillwave, experimental_pop, noise_pop",2011
5tjxCt5zM94DzJmnwbzJWW,Black Moth Super Rainbow,Untitled Roadside Demo (Original),0.978,0.659,0.739,0.922,0.494,-8.71,0.036,118.94,0.677,0,0,0,46,"chillwave, experimental_pop, noise_pop",2011
33z3z4ZGsYCZDb06AR0m2J,Black Moth Super Rainbow,Old Yes,0.224,0.432,0.552,0.0702,0.244,-5.221,0.0341,95.324,0.396,2,1,0,46,"chillwave, experimental_pop, noise_pop",2011
5UoCPM4Kje5O1LFLVxkLLx,Black Moth Super Rainbow,Untitled Hidden Track,0.278,0.296,0.777,0.591,0.309,-6.083,0.0515,74.364,0.515,11,1,0,46,"chillwave, experimental_pop, noise_pop",2011
4P65WnrUHAxktcPYbipVOz,Black Moth Super Rainbow,Mockingbird Comes Calling For You,0.524,0.642,0.765,0.926,0.11,-9.497,0.0958,123.915,0.434,0,1,0,46,"chillwave, experimental_pop, noise_pop",2011
56e8Ac9LVRJf3SvVa9vVg0,Black Moth Super Rainbow,Forever Heavy,0.703,0.384,0.735,0.921,0.232,-4.856,0.0383,133.906,0.276,5,0,0,46,"chillwave, experimental_pop, noise_pop",2007
3MhAeSs2a5c0f9QoQMfbUQ,Black Moth Super Rainbow,Jump into My Mouth and Breathe the Stardust,0.264,0.509,0.827,0.249,0.0895,-4.956,0.0367,105.097,0.131,7,1,0,46,"chillwave, experimental_pop, noise_pop",2007
7bZmtfAmoSEChECHN2Wr5g,Black Moth Super Rainbow,Melt Me,0.0127,0.448,0.797,0.0,0.155,-3.485,0.0498,127.021,0.675,4,1,0,46,"chillwave, experimental_pop, noise_pop",2007
03GmiapZrVujkO2BwX945T,Black Moth Super Rainbow,Lollpopsichord,0.00275,0.409,0.74,0.759,0.0958,-1.601,0.103,124.4,0.566,9,0,0,46,"chillwave, experimental_pop, noise_pop",2007
0OjQqfeGGsWoKtfX6FEOXE,Black Moth Super Rainbow,They Live in the Meadow,0.617,0.615,0.717,0.954,0.119,-4.24,0.0281,126.345,0.703,5,1,0,46,"chillwave, experimental_pop, noise_pop",2005
7nW46ALQszzBV5R4yZ64cD,Black Moth Super Rainbow,Sun Lips,0.692,0.418,0.857,0.305,0.233,-4.181,0.0659,137.377,0.492,2,0,0,46,"chillwave, experimental_pop, noise_pop",2007
1N9es8RcVLShfYQfJRiHh4,Black Moth Super Rainbow,Rollerdisco,0.82,0.598,0.928,0.943,0.105,-5.266,0.0374,111.961,0.281,4,0,0,46,"chillwave, experimental_pop, noise_pop",2007
4HOazZ38rn2OZfUHbtoSvE,Black Moth Super Rainbow,Neon Syrup for the Cemetery Sisters,0.82,0.494,0.803,0.53,0.134,-7.132,0.0425,158.818,0.465,0,1,0,46,"chillwave, experimental_pop, noise_pop",2007
23rh304BRyRNX2WZ9DLngn,Black Moth Super Rainbow,The Afternoon Turns Pink,0.455,0.513,0.949,0.869,0.122,-4.697,0.0694,112.131,0.55,5,0,0,46,"chillwave, experimental_pop, noise_pop",2007
2Z0t4YcmGOQkxjJRi84kp2,Black Moth Super Rainbow,When the Sun Grows on Your Tongue,0.564,0.435,0.87,0.88,0.409,-3.744,0.0329,96.984,0.912,0,1,0,46,"chillwave, experimental_pop, noise_pop",2007
0Bo0caGIgLyxVMLLF4LCI7,Black Moth Super Rainbow,Spinning Cotton Candy in a Shack Made of Shingles,0.375,0.719,0.908,0.0842,0.193,-5.075,0.0354,111.083,0.123,2,1,0,46,"chillwave, experimental_pop, noise_pop",2007
0lcAGrKT4UBAikPUxq1Goa,Black Moth Super Rainbow,Drippy Eye,0.87,0.246,0.454,0.854,0.164,-6.386,0.0374,173.19,0.32,1,1,0,46,"chillwave, experimental_pop, noise_pop",2007
6sfPmgFv9CO9kxOMT0PLsm,Black Moth Super Rainbow,"Lost, Picking Flowers in the Woods",0.789,0.538,0.793,0.705,0.117,-3.167,0.0427,134.851,0.182,7,1,0,46,"chillwave, experimental_pop, noise_pop",2005
0XrX1hCniOflI5Omli6Jkc,Black Moth Super Rainbow,Caterpillar House,0.133,0.222,0.72,1.73e-06,0.312,-1.251,0.0352,135.135,0.647,3,1,0,46,"chillwave, experimental_pop, noise_pop",2005
67El5pTYSZtuhFHky0dsNg,Black Moth Super Rainbow,Wall of Gum,0.841,0.631,0.662,0.936,0.365,-5.732,0.0387,111.963,0.579,4,0,0,46,"chillwave, experimental_pop, noise_pop",2007
4N5TTz87DyDV75aq2seaiE,Black Moth Super Rainbow,Untitled Roadside Demo,0.915,0.114,0.307,0.826,0.0662,-4.567,0.0328,205.488,0.0701,0,0,0,46,"chillwave, experimental_pop, noise_pop",2007
7wuE64ohnAThVcrUEyo0sV,Tobacco,Streaker (feat. Notrabel),0.00261,0.391,0.667,0.415,0.673,-7.438,0.101,135.274,0.436,11,1,0,45,wonky,2014
0lAveUGBd27UoLnhbnSzgG,Tobacco,Good Complexion,0.0223,0.699,0.73,0.822,0.0862,-7.303,0.497,137.056,0.616,9,0,0,45,wonky,2014
1aA6xdz9RguXCH0aylKHL7,Tobacco,Video Warning Attempts,0.796,0.612,0.509,0.848,0.217,-8.529,0.0597,75.029,0.694,2,1,0,45,wonky,2014
56El1ZJMinSb9SgxuxRDQj,Tobacco,Eruption (Gonna Get My Hair Cut at the End of the Summer),0.598,0.357,0.702,0.202,0.126,-6.297,0.0836,165.267,0.362,5,1,0,45,wonky,2014
2f6lhIMyPRh1oiMoxtq1ls,Tobacco,Lipstick Destroyer,0.433,0.533,0.682,0.00028,0.178,-6.049,0.0722,109.558,0.855,1,1,0,45,wonky,2014
36t0emCHcEMKuvdq9N1Lod,Tobacco,Self Tanner,0.608,0.489,0.7,0.866,0.156,-6.087,0.161,165.674,0.503,4,1,0,45,wonky,2014
5Y7hlVukaPuwUcahIzAzkl,Tobacco,Face Breakout,0.0578,0.467,0.888,2.22e-05,0.546,-4.573,0.114,134.082,0.8,10,1,0,45,wonky,2014
4Nl0mcNhE8M2qn71yJjwJA,Tobacco,Blow Your Heart,0.0202,0.341,0.775,0.0483,0.839,-7.623,0.218,118.227,0.719,1,1,0,45,wonky,2014
3Kp8EUf583LozpfteIgrJD,Tobacco,Beast Sting,0.464,0.519,0.574,0.535,0.406,-7.264,0.188,79.598,0.341,2,1,0,45,wonky,2014
2GQStvWn2DHMUHv4nzOlw8,Tobacco,Dipsmack,0.00469,0.529,0.778,0.809,0.148,-7.132,0.048,77.478,0.403,2,1,0,45,wonky,2014
1MJeTp316OwWichf3CqWFX,Tobacco,Creaming for Beginners,0.308,0.277,0.585,0.927,0.125,-8.588,0.0486,138.37,0.235,7,1,0,45,wonky,2014
6FNaIh3uWIFQ4aOaM4B8HP,Tobacco,Omen Classic,0.0652,0.585,0.486,0.906,0.136,-8.269,0.271,85.739,0.668,10,0,0,45,wonky,2014
79zxM1vzggB7ySfgMfDfSI,Tobacco,"Pool City, McKnight Road",0.206,0.534,0.55,0.68,0.0664,-5.54,0.0613,152.029,0.327,0,0,0,45,wonky,2014
5DxF534IkYlHggb8oyTyEI,Tobacco,Spitlord,0.888,0.14,0.0294,0.92,0.111,-11.718,0.033,140.334,0.113,6,1,0,45,wonky,2014
3ROmYjCVAJeoqi5ozYFi6J,Tobacco,Father Sister Berzerker,0.00164,0.161,0.626,0.000441,0.193,-5.253,0.0626,177.882,0.153,11,1,0,45,wonky,2014
3FbMHj3mEEwp4hjpVJmnxt,Tobacco,The Touch from Within,0.0346,0.634,0.359,0.57,0.103,-8.09,0.0663,141.685,0.125,6,1,0,45,wonky,2014
2ImubT5sEfocjblQ2ssF0D,Tobacco,Braided Cellophane,0.0201,0.508,0.699,0.796,0.167,-5.831,0.0902,96.33,0.128,1,1,0,45,wonky,2009
6eKElHOBxn0TGFrU3gcCq5,Tobacco,What You Gonna Say To Me?,0.246,0.322,0.989,0.963,0.189,0.624,0.13,117.575,0.0277,11,0,0,45,wonky,2009
28MRwtByj9g5p1XX4ym77e,Tobacco,Street Trash,0.0528,0.255,0.775,0.417,0.181,-4.799,0.0667,176.256,0.529,10,0,0,45,wonky,2008
15wtj7oUNjMlov6hYWTX10,Boards of Canada,Into The Rainbow Vein,0.993,0.337,0.14,0.933,0.105,-23.581,0.0486,75.551,0.132,0,1,8,58,"electronica, indietronica, intelligent_dance_music, scottish_electronic, trip_hop",2005
2YxoC2dYOotjqt08dEifsc,Boards of Canada,Chromakey Dreamcoat,0.197,0.643,0.825,0.961,0.116,-8.543,0.0352,96.728,0.766,1,1,15,58,"electronica, indietronica, intelligent_dance_music, scottish_electronic, trip_hop",2005
6pxWghcPKRSjZPj8Ba9vpB,Boards of Canada,Satellite Anthem Icarus,0.0049,0.561,0.503,0.891,0.386,-11.123,0.0362,104.14,0.0362,2,1,10,58,"electronica, indietronica, intelligent_dance_music, scottish_electronic, trip_hop",2005
2HHAxkrJbuWZ7JWdxYbsWO,Boards of Canada,Peacock Tail,0.165,0.641,0.477,0.922,0.0788,-13.083,0.058,171.424,0.46,2,1,21,58,"electronica, indietronica, intelligent_dance_music, scottish_electronic, trip_hop",2005
4Y2W4zKa3q72ztbkA0r8Va,Boards of Canada,Dayvan Cowboy,0.507,0.322,0.615,0.819,0.0677,-10.774,0.0427,167.95,0.0361,11,1,26,58,"electronica, indietronica, intelligent_dance_music, scottish_electronic, trip_hop",2005
